Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,main,solar_output,wind_output,total_renewable,renewable_ratio,energy_source
19.39,27.39,0.0,441.0,0.0038092612279417,0,2517.502340169913,275.2774405978608,96.16691819949814,371.4443587973589,0.14754479186394287,MAINS
19.675,26.7675,31.0,418.75,0.0037891115736851,0,1411.3989456913005,321.8684804775517,366.22815998188884,688.0966404594406,0.48752809583714984,MAINS
20.15,18.89,411.0,460.0,0.002749327354055,1,2693.652156575951,230.47477063609688,289.1750084816028,519.6497791176996,0.1929164379480441,MAINS
19.445,26.995,0.0,470.0,0.0037669423850179,0,671.9936042979158,716.9009301304727,356.53690668473814,1073.4378368152109,1.5973929364055708,ECO_SOURCE
21.5,34.2,454.0,1370.0,0.0054321165446885,1,852.0073722316902,770.415068127258,47.371938593571194,817.7870067208291,0.959835599284515,MAINS
21.89,19.3233333333333,524.0,680.0,0.0031317384210383,1,2919.6500871125763,476.31416741815104,70.75890527969527,547.0730726978463,0.18737624591133142,MAINS
19.445,26.7,0.0,459.5,0.0037255308668098,0,1108.7453368909992,490.8897834552903,154.5631165225333,645.4528999778236,0.5821471157549302,MAINS
21.29,33.045,459.0,1143.5,0.0051794639448152,1,2396.940634393313,187.15073852590658,413.6264303118054,600.777168837712,0.2506433243348866,MAINS
19.39,27.6,0.0,431.0,0.003838647196703,0,208.28892674252452,605.6621588652516,194.69913161233285,800.3612904775845,3.842553240801647,ECO_SOURCE
22.1,17.89,351.333333333333,459.333333333333,0.002935898140901,0,2016.3461190924993,435.4058020687365,349.44446564268475,784.8502677114212,0.38924382092924614,MAINS
19.1333333333333,31.2,0.0,430.0,0.0042734728670339,0,1412.6130872430194,752.2546978649556,111.45983092674696,863.7145287917025,0.6114303602251089,MAINS
20.625,28.5,247.25,431.5,0.0042819714838781,0,1902.319269274855,497.1696520787576,348.9737359714164,846.143388050174,0.44479567742207404,MAINS
19.79,19.2,0.0,435.0,0.0027327330336943,0,388.6715434770845,578.499936764346,87.59071857246856,666.0906553368145,1.7137623438493026,ECO_SOURCE
22.1,20.1333333333333,567.666666666667,767.0,0.0033060046023843,1,2570.2401483327785,401.41704465158523,181.40885226796178,582.825896919547,0.22675931558286683,MAINS
19.65,28.745,0.0,441.0,0.0040645144687645,0,2923.99849318896,615.5545827648414,30.475485320075002,646.0300680849164,0.2209406296172012,MAINS
23.0,27.125,418.5,680.5,0.0047149421459047,1,926.3103092182289,369.16351764280046,269.2105727423539,638.3740903851544,0.6891579247605677,MAINS
20.7675,35.4,0.0,1078.25,0.0053749251051387,0,551.0608755029255,733.948144643033,349.19751712809347,1083.1456617711265,1.9655644411020725,ECO_SOURCE
20.7,27.625,156.75,422.75,0.0041689837478149,0,414.2364582206917,635.3420935918238,141.7535533275851,777.0956469194089,1.8759711548745368,ECO_SOURCE
19.2,31.1,14.0,439.5,0.0042775454904768,0,250.13002632969017,530.5633583208917,148.33639808949695,678.8997564103886,2.714187362358279,ECO_SOURCE
19.9175,28.8175,393.0,606.5,0.0041434850123677,1,1273.4317946569552,308.69359299996444,345.38041687930433,654.0740098792687,0.5136309715397573,MAINS
20.29,32.9333333333333,0.0,460.0,0.0048511950615592,0,1987.870129336661,747.6592384884242,196.35040655412843,944.0096450425526,0.47488496914914774,MAINS
20.6,28.6,257.25,425.5,0.0042904360649924,0,234.06636315304814,576.9273163348805,166.77677815101103,743.7040944858916,3.1773215273978024,ECO_SOURCE
19.7,19.5,24.0,454.0,0.0027600925770484,0,1850.518248661091,580.7458771564252,257.641393897211,838.3872710536361,0.4530553922719952,MAINS
20.89,23.5,0.0,444.0,0.00358484658877,0,456.18286464255584,705.1269903552899,119.20119877868622,824.3281891339761,1.8070126105676552,ECO_SOURCE
20.39,21.29,0.0,445.666666666667,0.0031469476344722,0,498.6935530023048,674.7680504694356,207.5543272940163,882.3223777634519,1.7692676643834095,ECO_SOURCE
19.89,18.89,0.0,436.0,0.0027052184438901,0,2548.141029354559,624.0640705568991,211.89314745890064,835.9572180157998,0.328065522428147,MAINS
21.5,34.4,468.0,1395.0,0.0054641623736277,1,1257.2893220829815,541.9417227740031,200.6590080949756,742.6007308689786,0.5906363140336658,MAINS
20.675,31.4725,438.0,1041.5,0.0047466877249799,1,2750.2079575412017,186.24908551632933,241.00366990630624,427.2527554226356,0.15535289040637384,MAINS
21.7,26.7,0.0,518.0,0.0042852299346037,0,407.3167438217785,447.1845504327753,191.72541074400303,638.9099611767783,1.5685826101377591,ECO_SOURCE
23.1,17.1,293.5,449.75,0.0029821407114262,0,320.7111618624123,468.72295377399456,118.34286356440904,587.0658173384036,1.8305125831269307,ECO_SOURCE
20.5,19.34,0.0,431.0,0.0028769465098721,0,370.64382093016184,519.3499965975925,126.78602225075153,646.1360188483441,1.7432801583655473,ECO_SOURCE
19.39,27.2,14.0,420.75,0.0037826763006657,0,253.95333405066236,489.0473758588641,79.57864281435985,568.6260186732239,2.239096489120265,ECO_SOURCE
19.7,19.29,0.0,449.5,0.0027302380307993,0,284.5810653025275,576.4564584318668,290.987294720947,867.4437531528138,3.048142898160377,ECO_SOURCE
20.1,29.823,406.75,710.125,0.0043381552651232,1,398.82146069311534,749.5270112355051,364.91044016641854,1114.4374514019237,2.794326688100317,ECO_SOURCE
20.7,19.5333333333333,419.0,547.0,0.0029420664944147,1,281.89239249676564,527.1776300172385,121.59145796970465,648.7690879869431,2.3014778165550775,ECO_SOURCE
21.2,25.1,0.0,443.0,0.0039045501690233,0,399.95659300791044,650.573060824072,200.55974703918068,851.1328078632527,2.1280629516874066,ECO_SOURCE
20.9633333333333,19.79,0.0,471.333333333333,0.003029854768368,0,451.65180102958107,627.9455411172198,421.9898205280446,1049.9353616452645,2.324656647558677,ECO_SOURCE
20.5,19.2,0.0,435.5,0.0028560250045001,0,282.0384406895714,325.27634543010464,112.45448028374139,437.730825713846,1.5520254070459816,ECO_SOURCE
21.89,27.1,0.0,551.5,0.0044010229670859,0,649.9028371931665,507.8125654571475,15.083026453136988,522.8955919102845,0.8045750256585932,MAINS
19.7,19.39,0.0,449.5,0.0027444541255403,0,396.614959839036,471.64914645382777,148.6510159823853,620.3001624362131,1.563985792890814,ECO_SOURCE
21.7,27.0,0.0,530.5,0.004333714055788,0,278.31455787045445,783.1087459136751,218.1758160365906,1001.2845619502657,3.5976722511810832,ECO_SOURCE
20.7,20.525,14.0,442.75,0.0030921716169895,0,2440.1523422638397,180.2637230956134,251.07868277515288,431.34240587076624,0.17676863792470857,MAINS
20.7,22.5,0.0,451.5,0.0033913353879516,0,1886.913677280346,565.1448174107835,250.48614917859373,815.6309665893773,0.43225664025339294,MAINS
20.2,33.0,0.0,444.0,0.0048339082621864,0,300.3338560634974,764.8840186375882,103.03352098087838,867.9175396184665,2.8898424939310505,ECO_SOURCE
19.39,27.1,0.0,467.5,0.0037686851408931,0,430.01350232621525,380.66137012123033,277.2434404045828,657.9048105258132,1.5299631452658804,ECO_SOURCE
21.6,20.6,0.0,775.5,0.0032807775386083,0,330.81409223557375,359.51607982099006,327.8940526351859,687.4101324561759,2.077934854016645,ECO_SOURCE
22.6,28.39,474.0,1114.0,0.0048173864174095,1,619.7687965765665,726.0077577954435,186.74819121649355,912.755949011937,1.4727362107510922,ECO_SOURCE
19.1,30.89,13.5,433.0,0.0042218772421352,0,416.5559481599337,474.8264796087461,123.12828568540962,597.9547652941558,1.4354728768981,ECO_SOURCE
21.89,21.245,469.0,877.0,0.0034449084326126,1,2465.6954984600825,397.26680600354547,222.28619093071657,619.5529969342621,0.251269062753773,MAINS
19.7,29.1,0.0,438.0,0.0041279252071921,0,207.9041996581753,674.6515408977494,223.23081428440955,897.882355182159,4.318731207250301,ECO_SOURCE
19.39,30.89,0.0,434.0,0.0042993879384934,0,2422.055352166506,143.3740050227338,219.66478045561072,363.0387854783445,0.14988872370468728,MAINS
20.89,23.1,0.0,445.666666666667,0.0035234822671828,0,302.6397800335685,240.27045869253115,434.457156192865,674.7276148853962,2.22947431038496,ECO_SOURCE
21.0,23.8233333333333,0.0,444.666666666667,0.0036592715081668,0,216.14915747253772,435.90961839902553,311.18788781790363,747.0975062169291,3.4563979566371876,ECO_SOURCE
22.15,20.5,555.0,790.0,0.0033768682387404,1,1862.5672972423458,378.6481745426959,241.95901367849402,620.60718822119,0.33319987371196735,MAINS
20.89,36.09,0.0,1243.0,0.0055224608991234,0,437.51986789989587,637.1082406822343,256.5210605792245,893.6293012614587,2.0424885058383686,ECO_SOURCE
21.29,21.245,460.0,821.5,0.003320063015835,1,922.7736115631571,155.82541117158547,136.71286729871846,292.5382784703039,0.31702063735302405,MAINS
21.6,26.445,0.0,508.0,0.004217970935468,0,447.9653222574393,640.5293841930371,210.8074048040196,851.3367889970567,1.9004524383871964,ECO_SOURCE
20.0,18.6666666666667,0.0,433.333333333333,0.0026914608771944,0,207.72272292416486,196.86675342266582,81.57779968273464,278.4445531054005,1.3404626570731728,ECO_SOURCE
20.6,19.5,0.0,437.0,0.0029188910609496,0,2057.772966360388,501.2555044106373,83.34419342904862,584.5996978396859,0.28409338998834044,MAINS
19.315,27.675,0.0,437.75,0.0038311021333334,0,2209.622313281776,312.90425035731306,235.77191980934924,548.6761701666624,0.24831219655442263,MAINS
22.6,26.1,28.0,949.5,0.004426040333924,0,2329.1201884049515,469.58649828681195,207.90899686245848,677.4954951492705,0.2908804356778337,MAINS
19.39,26.7,0.0,470.0,0.00371272675749,0,270.36323022441593,589.4910202388558,70.60895384353948,660.0999740823952,2.441530135345982,ECO_SOURCE
21.1,23.76,419.0,587.666666666667,0.0036721123550366,1,1522.201790453458,451.03143082360407,132.1553312711922,583.1867620947962,0.3831205335273368,MAINS
20.245,20.55,0.0,440.0,0.0030098105253726,0,285.4024216539391,519.8716560015112,112.74990521918292,632.621561220694,2.2165949313064024,ECO_SOURCE
20.5,33.745,0.0,687.5,0.0050371340491755,0,428.24930900583513,705.1480396532143,157.16656090458102,862.3146005577953,2.0135808334627012,ECO_SOURCE
19.39,26.2,0.0,471.0,0.0036427928503869,0,328.4384152130425,607.2396483447117,361.82997301119656,969.0696213559082,2.950536771794245,ECO_SOURCE
21.1,20.1,0.0,647.0,0.0031036362031379,0,495.2965936442124,717.9905858319646,194.89772096553617,912.8883067975007,1.8431144459944702,ECO_SOURCE
20.0,25.29,0.0,442.0,0.0036520560565738,0,426.2846999105648,327.718448002258,282.1347857121573,609.8532337144153,1.430624260834047,ECO_SOURCE
20.0,18.7,0.0,435.0,0.0026962878914887,0,216.9547072390272,397.1152822928982,130.12413041365397,527.2394127065522,2.4301819463436334,ECO_SOURCE
20.4175,33.5675,408.0,499.0,0.0049847712481013,1,1173.7796557306815,260.99898271389503,84.63802337546123,345.63700608935625,0.29446498276049615,MAINS
20.745,28.025,164.5,424.75,0.0042415808141701,0,223.29437460598723,562.5077028247076,129.49918975143123,692.0068925761389,3.099078934689759,ECO_SOURCE
19.39,26.1,0.0,466.0,0.0036288079448337,0,337.2879897768323,396.48211743184225,87.87931963062556,484.3614370624678,1.436047092524543,ECO_SOURCE
19.29,31.2,0.0,433.0,0.0043156941375931,0,455.43160889933426,533.9142709498744,254.73433788216582,788.6486088320403,1.7316510172361756,ECO_SOURCE
21.315,24.175,426.0,685.5,0.0037865681629285,1,2610.0456331177616,445.6441880509584,199.2281882939423,644.8723763449007,0.2470732190128742,MAINS
20.5,19.29,0.0,492.5,0.0028694743828415,0,338.5419444686056,890.889241814594,265.221432887205,1156.110674701799,3.414970267617784,ECO_SOURCE
22.39,17.7,338.0,453.666666666667,0.0029565564114779,0,443.87852161818114,544.4721497121413,87.04371949859707,631.5158692107384,1.4227222955247216,ECO_SOURCE
20.89,19.65,0.0,562.0,0.0029947142666563,0,251.40347519782708,482.42637962816605,427.90633415159675,910.3327137797628,3.6210029040506715,ECO_SOURCE
22.2,26.6,449.5,1075.5,0.0044022647703782,1,1731.5627607271479,78.87923381913663,437.8445435116274,516.723777330764,0.2984146974342255,MAINS
19.5,30.6,0.0,439.0,0.0042881931489453,0,302.26296187518096,712.2628936990382,95.08909017847394,807.3519838775121,2.6710251857153007,ECO_SOURCE
19.2,31.5,0.0,430.0,0.004332945407065,0,476.5182261593198,525.7509249654404,66.77259169546788,592.5235166609083,1.243443553957164,ECO_SOURCE
20.7,22.7,0.0,458.0,0.0034216464213478,0,1419.109705519304,583.7334321870392,136.92263512862098,720.6560673156602,0.5078226612874484,MAINS
19.29,31.1,19.5,435.0,0.0043017661197206,0,252.4990486251752,238.86711421360388,358.5015021137905,597.3686163273944,2.3658252162928517,ECO_SOURCE
22.15,21.745,514.0,930.5,0.0035831326262406,1,692.645697835828,306.25370207754787,152.71590852257532,458.9696106001232,0.6626325869548806,MAINS
22.125,27.2,0.0,582.0,0.0044816104151714,0,242.90033679971793,571.1209982459471,265.05675889359065,836.1777571395378,3.4424726130742394,ECO_SOURCE
20.39,21.29,0.0,441.0,0.0031469476344722,0,225.2639033531295,173.28817859392805,248.70316875856082,421.9913473524889,1.873319875359544,ECO_SOURCE
21.0,24.39,0.0,444.0,0.0037468360039198,0,568.7233296213797,540.5581604401705,178.71066742460678,719.2688278647772,1.264707794462417,ECO_SOURCE
19.6,19.5,0.0,453.5,0.0027429268471823,0,227.34120172691217,350.7192327831552,324.44899892759224,675.1682317107475,2.9698454419264313,ECO_SOURCE
19.23,31.1333333333333,14.0,428.0,0.0042902306562674,0,937.5301134763646,300.5335670749992,354.46838871957993,655.0019557945791,0.6986463116004134,MAINS
19.89,26.29,0.0,438.0,0.0037713908074747,0,270.25832768504387,406.68495842275144,297.0713594901879,703.7563179129393,2.6040134412919524,ECO_SOURCE
20.5,34.09,0.0,767.0,0.0050890537290909,0,339.9903109850561,278.0812918282964,179.55717830215923,457.63847013045563,1.3460338584488973,ECO_SOURCE
21.7,26.89,0.0,528.0,0.0043159356730849,0,450.3715370766883,208.20709810321242,242.2806042531769,450.4877023563893,1.0002579321074663,ECO_SOURCE
19.29,30.6,19.0,429.5,0.0042321353212692,0,712.1025625217578,434.85305197501464,54.38915619585035,489.24220817086496,0.6870389659016519,MAINS
19.6666666666667,28.73,0.0,439.666666666667,0.0040666144215512,0,2326.773134958943,569.1146173276504,137.98290092911986,707.0975182567703,0.3038962018397412,MAINS
19.6,26.7,26.5,428.0,0.0037618250375383,0,2219.180390077322,383.50503686335594,123.33881859406601,506.84385545742197,0.22839236401136467,MAINS
20.29,33.0,0.0,450.0,0.004861092042156,0,514.7331915782568,410.3835932302627,208.191988754324,618.5755819845867,1.2017402260148256,ECO_SOURCE
22.2,27.0666666666667,454.0,1137.33333333333,0.0044800537665434,1,906.5423483622283,728.0395682581108,209.51890057459187,937.5584688327026,1.034213647632136,ECO_SOURCE
22.89,17.675,318.5,452.5,0.0030437815663086,0,1104.1229920181229,756.3358769736617,264.5649671739278,1020.9008441475895,0.9246260167824063,MAINS
19.6,29.5,0.0,438.0,0.0041589613311786,0,1415.3990290847453,546.5398785472752,60.219526614983835,606.759405162259,0.4286843446223178,MAINS
22.2,27.29,0.0,595.0,0.0045172881934999,0,1579.1933981092332,398.10236452122115,420.8266069875258,818.9289715087469,0.5185742116761949,MAINS
19.89,18.79,0.0,439.0,0.0026908355879058,0,446.7943781581668,211.33014219610794,208.11731211839123,419.44745431449917,0.9387930440029245,ECO_SOURCE
21.2,25.34,0.0,464.5,0.003942121131448,0,414.4156500506108,547.8367843391098,108.55075327244387,656.3875376115537,1.5838869442584804,ECO_SOURCE
19.6666666666667,19.3566666666667,0.0,448.333333333333,0.0027340254725664,0,469.2257150234521,604.3142432042099,160.88083015492873,765.1950733591386,1.6307611643170363,ECO_SOURCE
21.34,19.7675,51.75,676.25,0.0030975498599453,0,1526.5652190403841,470.5610964727066,235.35711699708835,705.918213469795,0.4624225710536907,MAINS
20.79,35.7,0.0,1152.5,0.005428453141968,0,233.6256566359396,656.246057514129,183.24775255196982,839.4938100660988,3.5933288413364957,ECO_SOURCE
21.6,26.29,0.0,503.5,0.0041930818126841,0,490.9170898393931,754.4212252972517,301.2212737010426,1055.6424989982943,2.150347830310114,ECO_SOURCE
21.2,25.29,0.0,451.0,0.003934293475653,0,1127.7862124616877,288.7117162804304,182.0446107273663,470.7563270077967,0.41741628138922554,MAINS
19.39,30.5333333333333,74.0,432.666666666667,0.0042494065644648,0,221.24441041572936,873.0607522873831,123.65467157589195,996.7154238632751,4.5050422832847925,ECO_SOURCE
22.1,37.69,0.0,1784.5,0.0062177247693849,0,870.501382696507,377.4636345130817,360.06328204209643,737.5269165551781,0.8472438197290155,MAINS
20.1,21.0,0.0,446.5,0.0030484415024245,0,2646.298496770097,817.0380886225414,146.16085884405703,963.1989474665984,0.36397970548001957,MAINS
19.5,26.79,0.0,474.333333333333,0.003751051174818,0,486.94943743312956,596.2096459304346,338.1430922473312,934.3527381777658,1.9187880021035573,ECO_SOURCE
23.0,16.84,186.0,439.75,0.0029187858994188,0,2726.287744669448,602.4458828033326,79.74237139936545,682.188254202698,0.2502260649252967,MAINS
21.365,24.29,429.0,736.25,0.0038164433572026,1,870.7732938675227,450.87295688964593,213.6430738426532,664.5160307322991,0.7631332235522107,MAINS
20.6,19.295,0.0,434.5,0.0028880628033006,0,745.8397531164475,659.7710287994424,182.50702533230697,842.2780541317494,1.1293016369968751,ECO_SOURCE
22.5,26.7333333333333,452.333333333333,1064.0,0.0045065674153242,1,1469.2087372944773,624.7423134006643,366.5940991980524,991.3364125987167,0.6747417078557848,MAINS
19.1,31.0,18.5,435.0,0.0042370138558047,0,2871.244251533724,682.6781691999038,312.69017914407004,995.3683483439738,0.3466679464181011,MAINS
19.79,19.29,0.0,438.666666666667,0.0027455992636237,0,1735.5226228773527,700.1392538324824,250.00818204864248,950.1474358811249,0.547470498716899,MAINS
20.39,32.9,0.0,506.333333333333,0.0048765158292672,0,321.96149416610393,793.8707583842436,239.68364981947465,1033.5544082037181,3.2101801828217837,ECO_SOURCE
19.5,26.79,0.0,467.5,0.003751051174818,0,449.34168933061477,524.5796630608965,248.9079434765813,773.4876065374777,1.7213795757294272,ECO_SOURCE
20.89,19.89,0.0,471.0,0.0030314691947711,0,257.7479451907481,667.6020027727174,397.21156918622694,1064.8135719589443,4.131220410587257,ECO_SOURCE
20.89,23.34,0.0,451.0,0.0035602994154192,0,704.4442136513339,548.1975076109399,135.28421343013278,683.4817210410727,0.9702425086273238,MAINS
19.39,30.89,0.0,437.0,0.0042993879384934,0,426.05117033219244,347.5587087979168,224.0718757833518,571.6305845812685,1.341694670467793,ECO_SOURCE
19.29,31.39,0.0,433.0,0.0043421590782813,0,282.15275572977777,579.3844674417637,101.21142237674762,680.5958898185113,2.412153969781989,ECO_SOURCE
21.0,23.79,0.0,445.0,0.0036541214186581,0,333.25502206350995,616.2322340384154,272.75135860162663,888.983592640042,2.667577482060043,ECO_SOURCE
19.89,26.6,0.0,441.0,0.0038161342109962,0,929.1126044862006,384.3991602405203,117.9512121949984,502.3503724355187,0.540677599259692,MAINS
22.175,26.9175,440.25,1096.75,0.0044483595573221,1,2239.371722461543,558.3910499885524,87.08821267254416,645.4792626610965,0.28824123131803164,MAINS
21.7,20.39,469.0,795.666666666667,0.0032671837533781,1,738.8382845866704,430.37799277120223,109.28957545070116,539.6675682219034,0.7304271847848417,MAINS
21.5666666666667,34.5,469.0,1422.66666666667,0.0055027956631107,1,1233.2715269514117,326.7705190198703,43.829321890907096,370.5998409107774,0.30050141660764884,MAINS
19.39,27.39,0.0,422.5,0.0038092612279417,0,495.20544505890814,449.3497315158569,177.80987214207028,627.1596036579272,1.266463464640059,ECO_SOURCE
22.1,21.84,499.0,914.0,0.003587865225336,1,2812.7173277619613,866.0549451307272,170.52286113137006,1036.5778062620973,0.368532520502829,MAINS
21.7,20.4175,513.75,800.25,0.0032716133824094,1,2326.626275598115,265.7958880599805,418.28735389967727,684.0832419596577,0.29402368963782016,MAINS
21.2,25.2,0.0,444.0,0.0039202041885661,0,470.7209828332024,288.4259680940958,290.3299335804705,578.7559016745663,1.2295094605537173,ECO_SOURCE
20.39,19.15,0.0,462.0,0.0028291881279461,0,363.1633763483353,382.3652589507767,165.76836885464542,548.1336278054221,1.5093306855911288,ECO_SOURCE
22.1,38.845,433.0,1987.0,0.0064102289660042,1,1481.8268581785405,583.9082877131659,216.05844136120217,799.9667290743681,0.5398516868952463,MAINS
20.8566666666667,23.0666666666667,0.0,449.0,0.0035111198496899,0,390.4232423312088,270.443491079299,47.90104101808065,318.34453209737967,0.8153831472648793,MAINS
20.29,33.0,0.0,471.5,0.004861092042156,0,396.8386413101606,581.7018033846268,171.74975949630868,753.4515628809355,1.8986345694396576,ECO_SOURCE
22.1,39.045,433.0,2019.25,0.0064435750099362,1,1572.3608335753606,348.49601232570853,300.63716083072376,649.1331731564323,0.4128398261360791,MAINS
20.0,18.745,0.0,435.0,0.0027028044791168,0,209.31706281054667,680.5773723525807,268.15409339374605,948.7314657463268,4.532508974698473,ECO_SOURCE
21.84,35.9,466.5,1520.5,0.0058255834611159,1,2163.2756124527273,649.900935812568,232.75302659650018,882.6539624090682,0.408017340614455,MAINS
19.89,19.0,0.0,441.0,0.0027210403504494,0,476.77172147174,721.4928729446927,44.843255823294975,766.3361287679877,1.607343922165508,ECO_SOURCE
22.1,27.2,0.0,585.5,0.0044747382697237,0,283.5929189345109,397.9241867693166,253.7132871123642,651.6374738816808,2.29779176549948,ECO_SOURCE
21.29,25.2,0.0,450.0,0.003942047886573,0,2644.0063803838607,447.6362740537204,222.47187537568624,670.1081494294067,0.25344422555142226,MAINS
19.79,19.1,0.0,436.0,0.0027184378441859,0,345.81726257080425,289.76537381768344,256.65073927316985,546.4161130908533,1.5800718247226813,ECO_SOURCE
21.525,34.475,454.0,1424.75,0.0054846429444529,1,1249.5013189130898,167.26885640439522,35.26838657144115,202.53724297583636,0.16209446113431755,MAINS
19.55,30.2,0.0,441.5,0.0042450222190453,0,412.96863001443603,479.40792378161564,70.38514214195975,549.7930659235753,1.3313191994858213,ECO_SOURCE
19.39,27.1,17.0,425.75,0.0037686851408931,0,764.772760682037,646.0627713763242,165.2581633141871,811.3209346905113,1.0608653660297236,ECO_SOURCE
22.79,17.6,334.0,457.0,0.003012401484314,0,443.36916752040736,491.21573519300404,358.9174996999288,850.1332348929328,1.917438778270036,ECO_SOURCE
19.89,19.0,0.0,434.0,0.0027210403504494,0,1081.8130368850111,422.3218331208778,138.53872084477217,560.86055396565,0.5184449945071843,MAINS
20.34,18.7,0.0,425.5,0.0027538543961759,0,275.5994664932215,487.3041605215649,56.89350063553876,544.1976611571037,1.9745962068852136,ECO_SOURCE
19.39,27.5,0.0,445.0,0.0038246535340678,0,493.15487197849876,563.7814675627793,100.81155820748853,664.5930257702678,1.3476355269572267,ECO_SOURCE
19.5,26.7,0.0,463.5,0.0037383739208854,0,1295.5751951394475,288.0520102012674,215.40829982650845,503.4603100277759,0.3885998372897118,MAINS
20.6,19.5,0.0,435.0,0.0029188910609496,0,364.96307634686315,511.60143514857526,215.79481103350028,727.3962461820755,1.993068048042081,ECO_SOURCE
19.5,27.6,0.0,442.0,0.0038651695797575,0,454.9927301328787,324.14747641299823,91.26166928069215,415.4091456936904,0.9130017210876576,MAINS
20.7,35.59,0.0,1098.0,0.0053814089521276,0,303.033284988203,509.71661188672306,100.23176802787226,609.9483799145953,2.0128098467412268,ECO_SOURCE
20.89,24.39,0.0,439.5,0.0037214254101758,0,1736.9469685922006,518.0452007400739,115.73745529098616,633.7826560310601,0.36488313546195505,MAINS
20.89,23.3233333333333,398.333333333333,527.0,0.0035577425289795,1,1313.3258269081607,612.6326195959562,297.4568389071682,910.0894585031244,0.6929654773070765,MAINS
21.7,18.39,58.0,441.75,0.0029451970921954,0,453.4127501227588,632.6690278523499,113.41350035136112,746.082528203711,1.6454820205248168,ECO_SOURCE
20.5,18.895,0.0,434.5,0.0028104508608963,0,1614.3235560832177,457.3412449793465,313.131581031461,770.4728260108075,0.4772728633658678,MAINS
21.79,21.6,438.0,893.0,0.0034813498020422,1,2845.762046121207,768.4058542436071,96.52794838674424,864.9338026303514,0.3039375002591176,MAINS
22.1,26.075,489.5,1003.25,0.0042883857669082,1,2588.426475308608,233.49327584497686,256.0659507006098,489.5592265455866,0.18913391252004497,MAINS
19.65,19.445,0.0,452.0,0.0027437030580148,0,248.33000697692668,620.065456774331,204.7395017140588,824.8049584883897,3.321406738272373,ECO_SOURCE
19.245,30.55,6.0,437.0,0.0042132650220906,0,468.7157524244004,185.8938901757814,272.16355404108936,458.05744421687075,0.9772606144504419,MAINS
19.5,26.7,0.0,461.0,0.0037383739208854,0,236.22150581269594,577.584637482837,224.30178487415515,801.8864223569922,3.394637671105279,ECO_SOURCE
20.15,23.6,0.0,440.0,0.0034386296405426,0,492.82390586644027,227.6484072532392,57.68337818685718,285.3317854400964,0.5789731018393898,MAINS
21.0,24.6,0.0,444.0,0.0037792926008756,0,850.2291345237608,460.2985252761752,275.377828097382,735.6763533735573,0.8652683417931003,MAINS
19.79,27.79,0.0,439.5,0.0039631364123312,0,471.3421781843863,271.7689283241826,43.27882683929299,315.0477551634756,0.6684056079535295,MAINS
22.0,38.37,441.0,1904.0,0.0062921715393712,1,225.35165242503874,510.8807448216816,415.8404550073383,926.72119982902,4.112333723123179,ECO_SOURCE
19.39,26.7,0.0,471.0,0.00371272675749,0,796.1683996920559,539.7729701722751,96.91041287992613,636.6833830522012,0.7996843171601125,MAINS
20.8233333333333,19.6666666666667,433.0,591.0,0.0029849368348218,1,2912.857994799936,353.23112997359846,274.8663371203869,628.0974670939854,0.21562927826048214,MAINS
20.0,18.7,0.0,439.0,0.0026962878914887,0,2137.2189428503643,575.0757641791585,127.06261705522247,702.138381234381,0.328528990248399,MAINS
21.2,32.9,469.0,1116.0,0.0051279196436793,1,1222.212347272914,526.1390121877921,107.9448377786211,634.0838499664133,0.5188000688924683,MAINS
19.945,18.79,0.0,430.0,0.0027000644709763,0,380.9666406973891,744.9763693462094,209.37222340161756,954.348592747827,2.50507128655889,ECO_SOURCE
19.7,19.39,0.0,444.0,0.0027444541255403,0,313.98798567792574,489.81508162220507,151.30868225178432,641.1237638739894,2.041873552867798,ECO_SOURCE
21.8233333333333,18.23,50.0,441.333333333333,0.0029416433715382,0,359.69307901397315,421.06792948229463,176.68220753410023,597.7501370163949,1.661833857507094,ECO_SOURCE
20.29,32.9,0.0,449.0,0.0048462466884512,0,286.65533699948946,471.59203651799777,63.779746776978435,535.3717832949762,1.8676498016708118,ECO_SOURCE
21.1,25.0666666666667,0.0,439.0,0.00387531613195,0,2558.063054621067,617.1550102796517,130.12126753043458,747.2762778100863,0.29212582405275483,MAINS
19.245,31.65,0.0,430.0,0.004366035016828,0,1752.635155934702,493.1423578128684,229.71476867647675,722.8571264893451,0.41244016134312705,MAINS
20.15,18.89,0.0,442.0,0.002749327354055,0,407.0226062566393,292.2227599372148,183.77095806962637,475.99371800684116,1.1694527790102982,ECO_SOURCE
19.9266666666667,25.9633333333333,0.0,444.333333333333,0.0037327740869937,0,317.4999628636427,542.4764792709309,129.56588022679398,672.0423594977249,2.1166690963877315,ECO_SOURCE
21.7,20.29,514.0,803.0,0.0032510765404999,1,2053.14973157826,742.8888513253047,85.3253179512759,828.2141692765806,0.40338712590626835,MAINS
19.29,31.445,0.0,436.0,0.0043498203995868,0,401.2280065134602,223.60051372192245,417.429118602586,641.0296323245085,1.5976692103197028,ECO_SOURCE
22.1666666666667,21.4633333333333,518.0,898.0,0.0035400689608168,1,1860.5241357229957,364.7344484955189,239.53435394768988,604.2688024432088,0.3247841782006183,MAINS
20.89,23.39,0.0,448.0,0.0035679702001512,0,271.2449915508152,716.340515959131,44.91482502562306,761.2553409847541,2.8065231237353188,ECO_SOURCE
