Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,main,solar_output,wind_output,total_renewable,renewable_ratio,energy_source,light_out,humidity_solar_out,temperature_out,wind_speed_out,atmp_out,humidity_wind_out
21.7,24.7,482.5,817.75,0.0039621941875918,1,522.9926290415741,730.4671083711961,133.97094202300977,864.4380503942059,1.6528685155245073,ECO_SOURCE,82425.45920050649,32.81203782468554,26.037776208553073,3.103547569662007,24.745720007864232,33.19283250728271
20.89,23.445,0.0,448.5,0.0035764082806406,0,324.05495908698776,324.64181932111563,195.95274073627613,520.5945600573917,1.6065008278970538,ECO_SOURCE,32403.723096403115,46.05769565580041,24.77144580031208,5.28695671358337,24.121497994827862,31.317925158884286
20.1,24.05,0.0,438.5,0.0034936781973234,0,393.1603782665379,682.6897792042521,195.08283539315357,877.7726145974057,2.2326070049773206,ECO_SOURCE,67527.03771957615,30.85716878666321,28.821113462097394,6.052125183536942,24.96913251031856,28.725540765575374
20.445,18.7,0.0,436.0,0.0027718495240783,0,450.5732180476597,629.544502506712,144.36265286393254,773.9071553706445,1.7176057616650975,ECO_SOURCE,56312.17580407328,35.28019361214036,25.407273467948013,4.040667039156923,24.538599185128817,33.815898393041415
22.1,38.97,443.5,2011.25,0.0064310698287483,1,554.7833219375224,271.9131974685748,182.88984159317988,454.8030390617547,0.8197849882606473,MAINS,24468.876980186335,59.357993340981054,25.258162097736523,4.623233640519888,24.74742637265015,37.10875627042617
20.0,18.7,0.0,443.5,0.0026962878914887,0,495.6572399765654,879.3140950485846,250.04654776613677,1129.3606428147214,2.2785113415636125,ECO_SOURCE,96209.84790933556,28.36526816276144,27.7601389848961,7.181540779157604,23.39450003840895,29.853172664599754
21.0,25.0,0.0,440.0,0.0038411240057139,0,1997.094647044019,615.7205760375942,37.26776180896639,652.9883378465606,0.3269691493155195,MAINS,66710.29337541625,34.307896612051124,27.37282067422924,1.0307371320621885,27.324270129699936,26.487901473119447
22.1,26.675,454.0,1047.0,0.0043877599696101,1,1683.6794269514141,332.3363963479476,6.855822965820646,339.19221931376825,0.2014589083195802,MAINS,29187.957593269733,48.209448491618794,24.031725334477102,0.5,27.880065075196413,25.380528366173287
19.6,30.245,277.5,432.75,0.0042647128701895,0,1469.23926821032,326.9607470266824,49.937275745361866,376.89802277204427,0.2565259661424267,MAINS,31036.28636968234,43.83120461395379,25.219979633071986,1.2165860538405857,27.322161303110054,27.512779196543356
22.1,26.03,459.0,1011.66666666667,0.004280933972773,1,2468.317505101706,496.70299165822064,215.35649537646367,712.0594870346843,0.2884796974307177,MAINS,44150.446911164545,31.225543612196937,25.98522262567443,5.193101220439494,22.502994526282524,36.749467436820794
20.23,18.73,0.0,427.5,0.0027395199147547,0,226.8956693707037,678.3141133404464,80.3884178771221,758.7025312175685,3.343838748980242,ECO_SOURCE,68008.26994947201,43.965711534879986,28.084862602938315,2.2185110427606345,26.231184270260513,29.270195451563634
20.1333333333333,29.5,243.333333333333,430.0,0.004299768643651,0,461.910680457841,433.53549920524205,71.98299149826516,505.5184907035072,1.0944074516797113,ECO_SOURCE,46544.58784056865,43.300751959100765,24.616758777476022,2.035287426937609,26.903952050378937,27.424485791392616
21.29,33.195,479.0,1432.75,0.0052031715768608,1,2697.2420054700574,561.3679366916509,209.26670197536384,770.6346386670148,0.28571208556894534,MAINS,51012.75469277651,26.19897769479789,24.90185231428732,4.900643542049909,24.153279310379727,35.01258848271312
21.2,36.2,0.0,1320.5,0.0056469398715189,0,430.5231629342103,693.4945393803484,91.65945834575665,785.1539977261051,1.8237206852586632,ECO_SOURCE,66287.25083926773,26.797713166584813,29.717638284179905,2.8059638093341537,26.76456172272101,30.546597843884868
20.9266666666667,24.79,0.0,443.333333333333,0.0037914221671785,0,457.733527294075,528.8421774469693,17.77608663599921,546.6182640829686,1.194184457744099,ECO_SOURCE,48588.50996507034,36.17375709159588,26.723963536656132,0.5,27.578512219193215,25.52060059539589
19.5,26.79,0.0,473.0,0.003751051174818,0,320.04486617175354,566.1791841628834,85.31551229705904,651.4946964599425,2.0356355165225954,ECO_SOURCE,57134.37952706938,32.966187273644834,25.626625373203186,2.0043447336731535,26.5708240466485,31.10457182234056
20.76,22.79,0.0,458.333333333333,0.0034480773968794,0,298.3528513657455,254.95346878154854,192.69331585451036,447.6467846360589,1.5003938544140025,ECO_SOURCE,25999.394920369374,46.94211277616413,23.997654089105463,4.745211332914947,24.958876215973984,37.0042874269294
19.79,27.39,0.0,443.5,0.0039057341497094,0,499.37454032368635,698.4327120043337,245.09153868453097,943.5242506888646,1.889412003417891,ECO_SOURCE,73974.1583189148,29.603182733092623,28.95795044603765,6.347436163941785,22.792473965166018,41.62129057752926
22.7225,17.075,154.0,439.5,0.0029101276408547,0,263.37887508145894,634.9780964069993,219.99972374177943,854.9778201487787,3.2461898088233063,ECO_SOURCE,62484.19396211406,49.706009003837934,28.451538889138728,5.48896189700982,23.986745850458746,32.98550631557922
21.5,25.89,0.0,493.5,0.0041034997331217,0,254.53366016520857,446.4742475960618,219.1124180747668,665.5866656708286,2.614925920755708,ECO_SOURCE,45389.07169080905,32.45218420080637,25.826564164281777,6.370690537274207,23.792183764835094,30.199800012882875
20.7,22.39,0.0,454.75,0.0033746655718924,0,233.6084763635111,722.3382223841379,84.01445144396573,806.3526738281037,3.451726950923487,ECO_SOURCE,72906.97674332032,37.22069573337021,30.07893613456691,2.460717035920102,26.027974619300775,28.177605133883088
20.89,20.1,0.0,462.0,0.0030636333032614,0,2536.4831079970704,238.49361424744404,60.55976804390015,299.0533822913442,0.11790079789945504,MAINS,22960.52493792526,49.05173738919183,24.71660342437924,1.7102671727463306,26.43270082070537,27.560334519065854
20.5,21.245,0.0,439.5,0.0031617677174168,0,1148.6432757959162,175.21943106327444,267.9783898347137,443.19782089798815,0.3858446135863096,MAINS,15953.650303300461,61.17189393631188,23.214534871901463,8.125004753689767,21.021789372149925,38.84028437961681
21.7,20.3933333333333,506.0,805.666666666667,0.0032677206747665,1,2173.7173879954753,188.7134493283084,89.55995547855927,278.2734048068677,0.12801728796192843,MAINS,18822.650782565426,30.227428558575454,24.109957109382425,2.229426227287339,26.76693000583519,29.70197950086583
21.2,25.39,0.0,471.0,0.0039499489830239,0,1155.692208660146,589.527964399114,324.84698267229317,914.3749470714072,0.7911924474523278,MAINS,65225.480148747345,37.458665548087694,25.789754762078314,9.937352907409,21.038683265899387,47.9022279218715
20.5,21.29,0.0,452.333333333333,0.003168498916587,0,1439.5423655088205,545.3670528491319,270.39662244522816,815.7636752943602,0.5666826450126881,MAINS,52285.77172598724,25.336121399174875,26.622605881966496,7.206630818493903,23.605257942762094,47.73953989476001
22.39,26.4175,444.0,1073.25,0.0044230568909893,1,556.1732708002935,431.66476110440794,270.4313555102529,702.0961166146608,1.262369397228304,ECO_SOURCE,39904.087200334885,29.11384064438432,25.979360875095413,6.666090760832956,21.05194112466313,46.13234793399084
21.39,25.7,0.0,486.0,0.0040456556277947,0,493.506436117057,370.11657189504683,13.499539604732057,383.61611149977887,0.7773274742232283,MAINS,37097.02308280658,31.82493293918143,25.766846826805345,0.5,27.785511987232315,26.01038859910212
20.89,23.29,0.0,446.0,0.003552628818805,0,216.72225607623253,335.71991830665394,308.78755166684743,644.5074699735014,2.9738868616557523,ECO_SOURCE,35477.4800101965,49.99528156502369,25.210256394183496,7.872027514698044,21.84600427282905,42.59000304728094
19.89,18.89,0.0,444.0,0.0027052184438901,0,987.0068792463168,618.1015510545483,28.49610700276762,646.5976580573159,0.6551095758836666,MAINS,54837.58924589736,37.511940555061585,26.15065249606153,0.829290507877749,27.26470163245194,25.576542900889162
21.7,20.4725,490.25,792.6,0.0032804728287615,1,2735.4771866602955,511.63486026690765,168.32099101916478,679.9558512860724,0.2485693737830878,MAINS,45073.71103252286,35.22148338602757,27.75884281044023,5.195114517894584,23.93802525640652,29.544623324897078
20.945,23.5,0.0,449.0,0.003597064563044,0,1724.9664390999803,369.0155861441275,330.21779660615414,699.2333827502816,0.40536057218314003,MAINS,35139.78495657146,39.68020477517915,25.08705918252263,9.465780731264916,20.84257432872325,37.407896653062444
19.7,19.39,0.0,450.0,0.0027444541255403,0,633.1175749176113,658.2158853919592,231.31478425162598,889.5306696435852,1.4050007532318802,ECO_SOURCE,62192.09020452418,27.138363721661648,29.87293027329269,6.819422864225209,22.280718222653142,33.225563422287735
21.79,21.775,444.0,964.25,0.0035097143348389,1,1394.4956633136044,692.8689989756743,21.540723549649964,714.4097225253244,0.5123068800570825,MAINS,71276.95449561613,30.085172979670176,27.683459635203242,0.6459808234380109,27.504160472248763,25.52079901283661
19.5,27.6,0.0,447.5,0.0038651695797575,0,592.748197685673,806.2629599821693,57.827922692682606,864.0908826748519,1.457770577875411,ECO_SOURCE,88368.13293316668,23.555275762449664,27.051945640730946,1.661821128615436,27.198763687575305,26.8750851630722
22.075,26.2225,454.0,1026.5,0.004306199537772,1,1977.083151422527,279.71507440833375,194.85586161378362,474.5709360221174,0.24003590121167126,MAINS,28566.384181240384,28.135232821037942,23.84100939498829,4.6443546086828835,23.609557513095513,40.908376381960416
19.39,31.1,0.0,437.0,0.0043288199558765,0,664.4581890550994,618.911133088836,64.29533310702007,683.206466195856,1.0282158869430413,ECO_SOURCE,54575.76888107326,25.73962246262134,25.208858241770795,1.6295917038413492,26.770211006576726,28.352230720446617
21.5,33.4475,464.0,1445.75,0.0053115734345323,1,2588.7005643554858,819.1676918022109,184.56393765750244,1003.7316294597133,0.38773570156408355,MAINS,81156.55437804281,30.49068186120531,30.97258948040545,4.230830075696136,25.01609283494744,31.18057320919955
20.7,20.6,0.0,457.666666666667,0.0031035270382897,0,477.11941876303285,149.22535681147417,77.24033670539573,226.46569351686992,0.47465201501124993,MAINS,13023.246649828134,60.173756145854696,23.078970115066284,1.7706351677071328,26.955092491843235,29.37105321678046
20.39,18.745,0.0,435.0,0.0027690877475733,0,1036.993220275333,278.34952089979174,134.7427433467351,413.09226424652684,0.3983558003752873,MAINS,24299.7906614354,50.80654413387372,23.767560639619994,3.8823316299182347,24.408315202517066,33.92446518597311
21.29,25.2,0.0,456.0,0.003942047886573,0,1082.670417018462,612.4955964217337,252.50140946802,864.9970058897537,0.7989476689238877,MAINS,65769.78544780312,45.45173502915284,28.705378803617542,5.968455923316288,23.405687391798615,41.01303418037567
20.0,25.39,0.0,439.5,0.0036665818940284,0,850.5395285872509,625.2511972425295,82.54941323778914,707.8006104803187,0.8321783840616768,MAINS,65195.87981262817,45.2429298678276,27.568937608699933,2.2370811540944624,26.663340123441326,26.875810236207467
22.4175,17.7,342.5,459.5,0.0029615281729163,0,413.0629544948795,819.0807990245235,362.69171710348445,1181.772516128008,2.8609985554699695,ECO_SOURCE,88897.42060366564,23.590359469771848,27.891265997553383,9.552537458714879,21.978192508343305,52.71047884341645
20.0,18.7,0.0,436.0,0.0026962878914887,0,236.42859759244362,215.60184478227623,310.769476321631,526.3713211039072,2.2263437099570664,ECO_SOURCE,23652.083235919956,46.52306930310403,24.127702868132044,7.5615705811653084,19.87025041307063,48.250348492640654
22.89,17.6,352.25,453.0,0.0030308030107758,0,342.6965092774751,705.1775780953102,291.8621115624358,997.0396896577461,2.909395522469303,ECO_SOURCE,62334.8101092091,35.1973274468507,27.486509107559,7.320765685267747,24.5088077835042,39.695050914880554
19.29,31.0,20.6666666666667,436.333333333333,0.0042878387212972,0,471.6468432473977,359.9864179577078,82.95523822536936,442.94165618307716,0.9391383882341314,MAINS,34867.07302795764,36.50706120052151,24.348028196123074,2.3561272376768687,26.664596855228584,26.654884778326487
20.5,21.2,0.0,446.0,0.003155036663195,0,1350.6391465803076,606.7915294607508,179.40433641252264,786.1958658732734,0.5820917214371049,MAINS,55862.333426923964,42.11675435277714,26.30353836591719,5.56965693551779,25.018484929013116,39.570968407698864
22.1,21.4633333333333,479.0,896.0,0.0035256358553889,1,2441.776392387953,384.58148143862894,98.04588785518072,482.6273692938097,0.19765420404520365,MAINS,41256.66941760046,44.84467683775546,25.680492751305163,2.51157738109861,25.922790667809213,30.722621957279753
20.6,20.745,0.0,439.5,0.0031061816845047,0,434.8802518219602,578.9043551962131,275.22041220031485,854.124767396528,1.964045881177898,ECO_SOURCE,54997.51074343569,36.67830235603837,27.284038294572838,8.210057874664162,21.035602927647368,38.69636196857122
20.29,20.79,0.0,446.333333333333,0.0030536578877459,0,363.2325871818406,861.3373298134492,73.44374404368314,934.7810738571324,2.573505535694584,ECO_SOURCE,93758.20253621253,26.57618812509808,30.425811820669825,1.947158892708357,26.262168230113783,27.053879579215717
20.2,18.6,401.333333333333,439.0,0.0027153580855378,1,828.4336011426499,809.8846651162954,48.18269646443493,858.0673615807303,1.0357708335311446,ECO_SOURCE,77144.66861298853,36.3155977559217,28.10767934576093,1.2089443478431319,27.3619537461247,26.8811792892502
19.5,27.6,0.0,447.5,0.0038651695797575,0,255.77051346688012,297.2781771777219,169.14070600767394,466.4188831853958,1.8235834806102178,ECO_SOURCE,30760.193988333867,60.83579964097322,25.541835961686374,4.655417569401133,24.293174657786576,31.308671164984926
19.39,26.89,0.0,463.5,0.0037393057416832,0,2193.3304788356545,729.872679174593,265.55363555408024,995.4263147286733,0.4538423754805535,MAINS,66529.58031796693,36.709647451481175,29.158970275242307,7.666400219593908,23.276971583881238,43.23730652297294
21.865,36.24,454.0,1565.0,0.0058903484748188,1,907.5883423289774,79.14190100970632,439.70567170261546,518.8475727123218,0.5716772114777262,MAINS,8761.617888023919,41.58997396765168,22.698730813838473,12.076592343348478,17.158034965839157,58.25896525237859
19.245,31.15,36.0,428.75,0.0042965848707755,0,1946.1526524323397,636.2042596411337,153.7856177287104,789.9898773698442,0.40592390138692325,MAINS,66097.21523907123,38.71214002334056,26.202639664076607,4.077958610835077,24.351760066629325,33.85629033477572
21.1,33.0225,454.0,1349.25,0.005115406437611,1,1719.069524168027,413.85072735604604,60.546818472129566,474.3975458281756,0.27596181489970184,MAINS,46443.968813642045,44.896048245853166,24.183087340658357,1.509240290306852,27.200358463634203,26.344453739054334
21.2,32.9,454.0,1113.75,0.0051279196436793,1,1055.1896767333014,466.00015804785625,149.9750073306404,615.9751653784966,0.5837577631402321,MAINS,42447.47154038864,37.61250748409944,25.423840192696066,3.74854019036041,26.095748934036475,29.740608620255767
19.5,26.2,0.0,473.0,0.0036679540850686,0,1120.732531267333,566.8950262596834,330.68399985256985,897.5790261122532,0.8008860286202847,MAINS,60726.665951199735,27.574317185702817,26.20713579386147,8.756597485112804,23.423518332973842,47.379001406668884
20.5,34.0,0.0,771.0,0.0050755086358581,0,479.3066837212982,651.4653058069182,196.42159537223057,847.8869011791487,1.7689861835354008,ECO_SOURCE,58452.00485188422,43.330141033749484,29.434878249367753,4.513418886126665,22.980460305058866,33.78359932997039
21.73,35.4,464.0,1440.0,0.005704872294394,1,2286.0604101781055,683.0112408132276,134.6231100455879,817.6343508588154,0.3576608681111424,MAINS,64222.23068508851,44.484375262891945,26.676196194128295,3.20097792536647,26.442840200748023,35.80575355957404
19.29,27.3566666666667,0.0,423.333333333333,0.0037808392202763,0,291.81775946485277,229.97739009409324,295.97041385791147,525.9478039520047,1.8023159553980166,ECO_SOURCE,25226.321930528098,33.461279285556664,24.633048227744514,7.932916462576664,20.686984621170467,41.36732864358598
21.2,21.2,0.0,600.0,0.0032946535531486,0,677.2950324285978,584.4194888577359,106.4246792413155,690.8441680990514,1.0200047763850713,ECO_SOURCE,64819.86851048407,36.860480223059604,26.3420262603739,2.541548935585478,25.726465823593955,32.25558760893511
20.815,20.0,7.0,438.75,0.0030342115132986,0,2391.4243759040546,683.2567891428555,63.873579312890335,747.1303684557458,0.3124206543948522,MAINS,72988.97225014628,32.01681926384801,28.905206629668264,1.7482658717251613,26.997337033300056,29.770473474419866
22.39,17.39,122.75,441.5,0.0029045331126405,0,401.2924128457355,319.89697010483377,83.0120552509333,402.9090253557671,1.0040285150136967,ECO_SOURCE,35171.50085916447,55.72772415985481,24.169749012140414,1.9654472679145039,26.372269126296306,31.2066812048736
19.5,30.29,0.0,439.0,0.0042444542230038,0,305.1569952725307,486.62477015533943,206.26623365527536,692.8910038106148,2.270605014942572,ECO_SOURCE,52743.868813831315,32.88411746197788,26.829927542731838,5.418835763639325,24.38496033913237,32.89521787475242
20.0,18.745,0.0,435.0,0.0027028044791168,0,2139.8433561637444,514.4249428897439,280.9008417025415,795.3257845922853,0.37167476876350647,MAINS,55096.258130422204,50.21429366226819,24.956048394789068,7.296900549217342,23.333378231955646,37.16279586586405
22.1,21.6,499.0,893.333333333333,0.0035482132222091,1,1274.7322654125232,400.8458808775163,272.33079216001136,673.1766730375277,0.5280925974048968,MAINS,36885.82494267277,56.75864562233686,25.25682411716405,6.405690783543157,23.560303138408322,47.301590506703626
19.39,26.7,0.0,465.333333333333,0.00371272675749,0,1525.8844559701392,353.86960151733143,275.1140552887861,628.9836568061176,0.4122092300928626,MAINS,32114.569936466924,52.22468421903909,25.934550393810053,7.184275525066,20.93845553178905,30.90938425950789
20.6,20.89,0.0,450.0,0.0031280019477664,0,312.59640373190416,743.4959951924848,94.15430974482484,837.6503049373096,2.679654324032831,ECO_SOURCE,75460.74279600287,32.60517482257406,28.05487511559997,2.6657400488738103,26.35911706229679,28.968220072017633
19.445,26.29,0.0,468.0,0.0036679849770217,0,338.84919715964236,152.50744300681922,100.77746112102612,253.28490412784532,0.747485625614497,MAINS,13729.25906936069,53.227719544128405,23.285178485480806,2.798889910720484,26.67505133169431,31.826516323424134
21.075,32.8725,454.0,1330.0,0.0050841027397439,1,599.980804442348,623.0002925358647,160.91216412228593,783.9124566581506,1.3065625614252072,ECO_SOURCE,63918.919389919625,23.605365730701898,26.481281561349945,4.814610778144911,26.06531131375153,29.724809555398537
20.89,23.1,0.0,452.0,0.0035234822671828,0,277.1188076567626,499.80602681601056,229.50758016658418,729.3136069825947,2.6317723187013615,ECO_SOURCE,48419.11680666439,24.122410431841537,25.47915052489737,5.476404688415011,22.09134157392433,39.955055083925735
19.5,27.6,0.0,447.0,0.0038651695797575,0,407.84251815473016,142.91753454444208,195.92256842844452,338.8401029728866,0.8308111290258733,MAINS,15009.339516327198,55.71530534939004,22.805617411776712,4.96171416804779,25.469766465350887,37.44713622948271
22.175,27.125,458.5,1127.75,0.0044828979480412,1,892.5746848809534,633.6841091007715,221.88031350263176,855.5644226034033,0.9585353887977605,MAINS,63369.158321710056,29.217278246391153,27.529018868294386,5.241259138116296,22.346113966251536,33.14712361025028
21.1,21.245,444.0,780.25,0.0032813680859549,1,2537.0627843662805,467.6283742410477,199.74100831507212,667.3693825561198,0.26304803596841947,MAINS,43176.48964832859,24.756557273728333,24.63967401171427,5.0223311853520105,24.318650146937106,41.38206279200372
20.29,18.65,0.0,438.0,0.002737948739536,0,1802.4825197642144,772.302549070561,106.21603206879247,878.5185811393535,0.4873936759477001,MAINS,71261.98102384212,38.2654254697527,31.0223250930711,2.7835789497941237,26.2284464954311,31.164442581400575
20.39,21.29,0.0,444.5,0.0031469476344722,0,1841.4593965861327,512.5911747763138,184.47568544687553,697.0668602231893,0.37854044542903104,MAINS,53392.51771204026,30.08306771716374,25.43592928523024,5.763248402957466,25.203451969462197,39.18988379375929
20.5,21.2675,0.0,443.75,0.0031651332988831,0,2618.610944302009,332.59247237205255,245.05222330554287,577.6446956775955,0.22059202682801232,MAINS,32753.204881842685,34.07298963259291,25.961052671440427,6.644350445233118,22.25550701320323,35.690329588706575
20.1,24.1,0.0,445.0,0.003500982444052,0,457.2967964725482,403.0138606790452,125.20793624348998,528.2217969225352,1.1550962110320506,ECO_SOURCE,39133.09414500707,29.796841579540946,24.177970648116048,3.346421507570615,25.82630450315378,31.6676985038942
20.5,18.7,0.0,434.0,0.0027813167773824,0,499.5682419756886,645.3571349098272,226.7857094245903,872.1428443344175,1.745793209122489,ECO_SOURCE,66484.37068503717,35.61184482283816,27.86513972991296,5.49744779276272,22.545214121895317,35.209993071897316
20.89,19.6,426.0,583.5,0.0029870575340541,1,1715.5464202931087,398.4208906003885,113.61251728458448,512.0334078849729,0.2984666586856273,MAINS,43673.018721876266,29.58769535928638,24.783810181398362,2.9192773904999703,25.249531372815675,28.80127631515967
20.29,33.0,0.0,449.0,0.004861092042156,0,450.271528892192,528.330522246079,147.54882493813733,675.8793471842164,1.5010483759590347,ECO_SOURCE,49043.989057974235,39.82457635618504,25.030062613215733,4.293711826381355,25.547489183377596,33.43232455134628
19.79,19.29,0.0,437.0,0.0027455992636237,0,435.52155846905384,485.4044047643948,297.787212841695,783.1916176060898,1.7982843842659968,ECO_SOURCE,54038.652128485446,36.057313799335475,26.51201661813642,8.127362955891588,21.964189979593616,42.24951345931862
20.2,19.0,0.0,441.5,0.0027740133138574,0,320.8356602139485,633.5273827098833,37.15082590813478,670.6782086180181,2.0904104243611137,ECO_SOURCE,67957.99525359957,35.516041310947415,28.89724437144031,1.0684911796189251,27.310384778377916,26.926692864323634
21.7,18.29,305.0,460.75,0.0029291064639253,0,2001.945944364769,672.5205960203007,368.00774688890556,1040.5283429092062,0.5197584609305587,MAINS,71522.78055451237,34.17136155046165,25.908212403067246,10.807119213199355,22.620666979798933,51.12609046924657
19.79,19.29,0.0,440.0,0.0027455992636237,0,1247.028398090569,733.2449090362546,244.9203913318942,978.1653003681488,0.7843969727280475,MAINS,65930.43103402028,26.63022887717956,25.99715123087245,5.617338675396014,23.045347572573007,36.780903569326554
19.5,26.89,0.0,467.5,0.0037651376149917,0,404.83385005823914,615.3524094235105,161.18747282596223,776.5398822494727,1.9181693480862834,ECO_SOURCE,66866.8560737513,39.062761779752066,25.73670253941993,4.559494756050343,24.956302515858866,36.56093681527244
19.5,27.6,0.0,448.5,0.0038651695797575,0,452.5075304291011,475.8388263286231,284.7116777165563,760.5505040451794,1.6807466238715834,ECO_SOURCE,44528.914697920954,45.97209307481424,26.839131440249567,6.992714293221561,23.57283838017176,41.39580648284925
22.1,27.2,0.0,576.5,0.0044747382697237,0,453.53625544881044,508.0228692147647,214.6637007017031,722.6865699164678,1.5934482882770011,ECO_SOURCE,55442.974686602895,53.629823260272175,25.89461470343455,5.341943832264376,22.45442066668401,41.40074803900937
19.29,26.89,0.0,459.0,0.003715958052468,0,378.9230079753939,684.0387236151333,361.1497853125517,1045.188508927685,2.7583136598439446,ECO_SOURCE,75661.35769851597,27.684746428965852,28.42282669447018,10.611069444608558,19.731776365060657,47.45204499266055
20.29,20.7,0.0,440.5,0.0030403739727938,0,422.5986173378517,576.8152267100115,147.4583298992793,724.2735566092908,1.7138569008385123,ECO_SOURCE,55906.90704346293,23.327371472963907,27.912170843209296,4.300069681040989,26.238838846466717,33.52037793878675
19.39,27.39,0.0,444.5,0.0038092612279417,0,2550.94858841237,574.949040857431,229.83126578135077,804.7803066387818,0.3154827620966096,MAINS,55268.432573910504,44.84074646842435,27.386793182116744,5.771856152784406,25.0306006472594,44.273090649386674
21.29,21.0333333333333,454.666666666667,813.666666666667,0.0032868100072148,1,2683.5580952041514,585.1393254338642,340.5107594800233,925.6500849138874,0.34493387214837573,MAINS,65330.4728323364,38.00575466856651,29.049938277357796,10.546644717936699,19.40539357725052,46.17866461698678
20.2,19.2,0.0,452.0,0.0028033450586151,0,466.3254574015064,519.111278326631,144.89536244918872,664.0066407758197,1.4239124848037403,ECO_SOURCE,52164.996465107346,32.520800095641064,26.24417686237351,3.31607562068355,25.686649700842924,27.932384816039274
19.29,31.2,0.0,437.0,0.0043156941375931,0,499.90196157262767,666.8296346466499,285.33075811353916,952.1603927601891,1.9046942519785564,ECO_SOURCE,69450.82359724656,36.294447131115405,28.72671755192797,7.330607531179047,23.44793317758299,41.32125009333926
20.15,24.0,0.0,442.0,0.0034972391927462,0,472.9470922496181,648.5836071097536,169.65022054261544,818.2338276523691,1.7300747611331355,ECO_SOURCE,61967.01915928841,42.78139427519668,28.205519933188445,4.085927109823043,25.22400683759833,38.39439454839433
20.29,32.9,0.0,459.5,0.0048462466884512,0,882.4079700690734,520.4352797488415,123.35782842857456,643.793108177416,0.729586687807252,MAINS,47877.575333350265,37.16067953590728,24.74403113319799,3.0648713242597028,25.662141264193462,28.326709245990273
20.245,32.845,0.0,453.0,0.0048245382246454,0,1418.8157281869294,385.3714782843139,258.40364519390977,643.7751234782237,0.45374118054138607,MAINS,43405.25602365583,47.15919325650412,25.57377207413602,7.575261218458799,24.728812672106603,32.81846406503502
19.4633333333333,26.8566666666667,0.0,462.333333333333,0.0037518248245096,0,218.9957740916963,391.88266223967753,97.9566914588339,489.83935369851145,2.236752538856798,ECO_SOURCE,43125.083143685675,25.69404804209314,26.6777970078763,3.0677815771578825,26.43719549916959,26.934983142617117
20.89,23.39,0.0,448.0,0.0035679702001512,0,390.693596585784,503.04360365095135,439.03668904315293,942.0802926941043,2.411302107141787,ECO_SOURCE,44069.50684600846,40.6611816095339,28.12061534997052,10.932859998822353,20.09886157876599,47.1419510950701
19.23,30.5333333333333,31.0,437.666666666667,0.0042069903254854,0,1963.0834252076845,484.08050818234017,213.49405049674525,697.5745586790854,0.35534636466368485,MAINS,47551.574203859,44.77140651133416,25.66325345542613,5.626480575234195,25.11838947427093,31.727819446206485
19.6,29.39,0.0,438.0,0.0041433500358566,0,247.78491120483756,358.3302077110207,202.65607469408,560.9862824051007,2.2640050182125395,ECO_SOURCE,33720.17516727101,36.42332012429961,26.339699592892863,5.792360356086207,22.677770359326892,38.98578028697793
19.89,18.945,0.0,441.0,0.0027131292969907,0,2185.705970624333,357.78458804146413,159.65124183227766,517.4358298737418,0.23673624761428433,MAINS,32521.447325226633,40.093780231275296,24.153452014150812,4.70473147316964,25.110886623126884,31.857549454369366
19.7,30.15,90.5,422.0,0.0042778953581575,0,1104.5220369320868,475.1055711889216,195.63411392475484,670.7396851136764,0.6072669106509804,MAINS,50071.61056108823,49.841789833672934,24.821192837690283,5.8165130125574205,23.695501051587563,34.57598439571457
19.39,27.1,0.0,464.5,0.0037686851408931,0,1634.3972805405967,339.76048430671125,257.47912127395296,597.2396055806641,0.3654188688952786,MAINS,36823.834191141075,56.02639711210796,24.760019929095467,7.559854078367672,24.7756483069057,31.029958995526258
20.5,19.29,0.0,434.5,0.0028694743828415,0,433.37282202456106,581.8158074218763,179.32946593581286,761.1452733576892,1.7563290420518154,ECO_SOURCE,56821.230632916835,45.04027230577894,28.77714400324901,5.190715888208779,23.269769670115416,30.325562865936135
22.1,39.0,433.0,2007.66666666667,0.0064360718415023,1,547.8224160932175,593.7794483705369,140.59670160061282,734.3761499711497,1.3405368754501428,ECO_SOURCE,63734.84990122107,30.870710022627183,28.145912607802668,4.35900831298265,24.31254001682865,28.587594710539218
19.6,19.5,9.33333333333333,449.333333333333,0.0027429268471823,0,580.6116926284978,648.1770675934885,222.54651329069043,870.7235808841789,1.4996659418660865,ECO_SOURCE,68037.17243335291,45.25283574347564,29.87999882531301,5.9557964160443,23.979902977817474,32.42336295918438
21.55,23.5,0.0,745.5,0.0037339041128332,0,229.43702871662975,236.21865917164465,316.4784558865184,552.697115058163,2.4089272692804147,ECO_SOURCE,21940.961811843,66.00565065917198,24.74730598115577,8.431744796668147,20.347038437876872,50.367395693133126
20.245,18.745,0.0,432.5,0.0027442787864366,0,422.26496201659563,294.7054668275446,193.1783348071864,487.883801634731,1.155397310979253,ECO_SOURCE,26766.001641528776,62.52034688079051,24.27730023448258,4.9666773666458,25.139650917642243,35.40582653466983
20.15,23.65,0.0,442.0,0.0034459552339,0,506.95894432963127,765.0273964728146,18.139825062189182,783.1672215350038,1.5448336207394704,ECO_SOURCE,75646.68131090577,23.093780134392656,27.283125352594183,0.5,27.644469545418126,26.10087231342705
